zpid,state,cityId,city,countyId,county,zipcode,longitude,latitude,yearBuilt,livingArea,heating,hasHeating,cooling,hasCooling
89629259,TX,17933,El Paso,1690,El Paso County,79928,-106.258354,31.734955,2008,2306,"['Natural Gas', '2+ Units']",True,"['Refrigerated', '2+ Units', 'Central Air']",True
89629863,TX,17933,El Paso,1690,El Paso County,79934,-106.42109,31.93891,2009,1892,"['Central', 'Forced Air']",True,['Refrigerated'],True
89630274,TX,17933,El Paso,1690,El Paso County,79938,-106.24092,31.816216,2008,1109,['Forced Air'],True,['Refrigerated'],True
89630416,TX,17933,El Paso,1690,El Paso County,79928,-106.25784,31.734674,2007,1484,"['Natural Gas', 'Central']",True,"['Refrigerated', 'Ceiling Fan(s)', 'Central Air']",True
89631665,TX,17933,El Paso,1690,El Paso County,79904,-106.449936,31.868578,2014,2998,['2+ Units'],True,['Refrigerated'],True
89632273,TX,22043,Rosharon,2151,Brazoria County,77583,-95.39859,29.409891,2015,3120,"['Other', 'Gas']",True,['Central'],True
89632653,TX,36234,San Elizario,1690,El Paso County,79849,-106.25144,31.589478,2013,1341,"['Central', 'Forced Air']",True,['Refrigerated'],True
89632919,TX,13234,Pearland,2151,Brazoria County,77581,-95.313545,29.573954,2010,1710,['Other'],True,['Other'],True
89633301,TX,17933,El Paso,1690,El Paso County,79934,-106.40671,31.936272,2008,1880,"['Natural Gas', 'Central']",True,"['Refrigerated', 'Ceiling Fan(s)', 'Central Air']",True
89633512,TX,17933,Socorro,1690,El Paso County,79928,-106.2271,31.69475,2008,1633,['Forced Air'],True,['Refrigerated'],True
89634222,TX,17933,El Paso,1690,El Paso County,79911,-106.541466,31.883743,2008,,['Central'],True,['Refrigerated'],True
89635106,TX,39071,Humble,1090,Harris County,77396,-95.277306,29.92125,2008,4578,"['Other', 'Gas']",True,['Central'],True
89635486,TX,39051,Houston,1090,Harris County,77077,-95.643974,29.764528,2008,2207,"['Other', 'Electric', 'Gas']",True,['Central'],True
89635751,TX,39051,Houston,1090,Harris County,77070,-95.563194,30.004152,2013,2373,"['Other', 'Electric', 'Gas']",True,['Central'],True
89636489,TX,39051,Houston,1090,Harris County,77041,-95.543625,29.841162,2004,1125,['Other'],True,['Central'],True
89636927,TX,39051,Houston,1090,Harris County,77044,-95.193275,29.92072,2008,4108,"['Other', 'Gas']",True,['Central'],True
89637123,TX,39051,Houston,1090,Harris County,77045,-95.42311,29.618517,2008,1870,['Other'],True,['Central'],True
89638095,TX,22194,Lumberton,1082,Hardin County,77657,-94.19988,30.233883,2015,2890,['Other'],True,['Central'],True
89638617,TX,50783,Humble,1090,Harris County,77346,-95.20348,29.976702,2008,2630,['Other'],True,['Central'],True
89639195,TX,38119,Cypress,1090,Harris County,77433,-95.71504,29.88761,2008,1633,"['Other', 'Gas']",True,['Central'],True
89641160,TX,50783,Humble,1090,Harris County,77338,-95.22851,29.984705,2008,2708,['Other'],True,['Central'],True
89641799,TX,39051,Houston,1090,Harris County,77007,-95.42716,29.783398,2008,2446,"['Forced air', 'Gas']",True,['Central'],True
89642477,TX,39051,Houston,1090,Harris County,77030,-95.4111,29.694607,1983,774,"['Other', 'Electric']",True,['Central'],True
89642850,TX,38119,Cypress,1090,Harris County,77429,-95.722466,29.983473,2008,4276,"['Forced air', 'Other', 'Gas']",True,['Other'],True
89643346,TX,39051,Houston,1090,Harris County,77025,-95.42602,29.68138,2008,2498,"['Forced air', 'Gas']",True,['None'],True
89644095,TX,39051,Houston,1090,Harris County,77073,-95.41775,29.977694,2008,1755,"['Other', 'Gas']",True,['Central'],True
89644548,TX,39051,Houston,1090,Harris County,77020,-95.34022,29.768124,2008,1902,"['Other', 'Gas']",True,['Other'],True
89644849,TX,39051,Houston,1090,Harris County,77020,-95.33922,29.765627,2008,1784,['Other'],True,['Central'],True
89645182,TX,22194,Lumberton,1082,Hardin County,77657,-94.20843,30.197426,2012,6000,"['Other', 'Gas']",True,['Central'],True
89645781,TX,39051,Houston,1090,Harris County,77008,-95.43135,29.786781,2007,1979,"['Other', 'Gas']",True,['Central'],True
89647022,TX,18800,Katy,1090,Harris County,77493,-95.8268,29.797855,2008,3168,"['Other', 'Gas']",True,['Central'],True
89648410,TX,34308,Tomball,1090,Harris County,77375,-95.57588,30.100775,2010,2949,['Other'],True,['Central'],True
89649652,TX,7204,Spring,1090,Harris County,77379,-95.4951,30.055506,2008,1704,"['Forced air', 'Gas']",True,['Central'],True
89650205,TX,50783,Humble,1090,Harris County,77346,-95.18721,29.972134,2008,3379,['Other'],True,['Central'],True
89650818,TX,39051,Houston,1090,Harris County,77040,-95.52325,29.895988,2008,2638,['Other'],True,['Central'],True
89651212,TX,26857,Round Rock,3081,Williamson County,78664,-97.59239,30.507202,2013,2664,"['Forced air', 'Gas']",True,['Central'],True
89651394,TX,44504,Cedar Park,3081,Williamson County,78613,-97.82608,30.533554,2009,2200,['Forced air'],True,['Other'],True
89651975,TX,45417,Georgetown,3081,Williamson County,78628,-97.77646,30.5721,2012,1924,"['Forced air', 'Electric']",True,['Central'],True
89652353,TX,52893,Laredo,328,Webb County,78045,-99.49195,27.581993,2013,5794,[],False,[],False
89653166,TX,9602,Leander,3081,Williamson County,78641,-97.86909,30.5857,2015,1811,"['Forced air', 'Other', 'Electric']",True,['Central'],True
89653191,TX,26857,Round Rock,3081,Williamson County,78665,-97.6333,30.507076,2010,2642,"['Forced air', 'Gas']",True,['Other'],True
89653451,TX,53060,Lubbock,1891,Lubbock County,79407,-101.968094,33.561462,2008,1855,['Central Air'],True,"['Central Air', 'New Hvac In 2016']",True
89653519,TX,12103,Jarrell,3081,Williamson County,76537,-97.598785,30.800379,2015,1838,"['None', 'Forced air']",True,['Other'],True
89653745,TX,10221,Austin,3081,Williamson County,78717,-97.79422,30.491302,2009,1956,['Forced air'],True,['Other'],True
89655000,TX,26857,Round Rock,3081,Williamson County,78665,-97.66142,30.57438,,1996,,,['Other'],True
89655264,TX,45417,Georgetown,3081,Williamson County,78628,-97.773735,30.57286,2013,2995,"['Forced air', 'Electric', 'Gas']",True,['Central'],True
89655757,TX,53060,Lubbock,1891,Lubbock County,79423,-101.86135,33.503235,2008,1723,['Central Air'],True,['Central Air'],True
89656345,TX,10221,Austin,3081,Williamson County,78717,-97.721985,30.487774,2009,2739,"['Forced air', 'Electric', 'Gas']",True,['Central'],True
89656501,TX,9602,Leander,3081,Williamson County,78641,-97.80625,30.5617,2008,3365,"['Multiple Heating Units', 'Natural Gas']",True,"['Electric', '2 Units']",True
89656924,TX,45417,Georgetown,3081,Williamson County,78633,-97.73933,30.741234,2009,1467,['Other'],True,['Central'],True
89657052,TX,26857,Round Rock,3081,Williamson County,78664,-97.59469,30.5065,2012,2196,['Natural Gas'],True,"['Central Air', 'Electric', '1 Unit']",True
89657415,TX,39088,Hutto,3081,Williamson County,78634,-97.53499,30.521538,2013,1462,['Propane'],True,"['Electric', '1 Unit']",True
89657691,TX,53060,Lubbock,1891,Lubbock County,79416,-101.937744,33.609386,2007,2669,['Central Air'],True,['Central Air'],True
89658109,TX,45417,Georgetown,3081,Williamson County,78633,-97.75106,30.729832,2010,1888,['Other'],True,['Central'],True
89658460,TX,9602,Georgetown,3081,Williamson County,78628,-97.81625,30.626549,2013,2706,"['Forced air', 'Electric', 'Propane / Butane']",True,['Central'],True
89659090,TX,45417,Georgetown,3081,Williamson County,78628,-97.77451,30.570726,2009,2978,"['Forced air', 'Electric', 'Gas']",True,['Central'],True
89659341,TX,26857,Round Rock,3081,Williamson County,78665,-97.61066,30.539553,2008,1670,['Other'],True,['Central'],True
89659553,TX,,Slaton,1891,Lubbock County,79364,-101.769325,33.413998,2006,3322,['Central Air'],True,['Central Air'],True
89659819,TX,45417,Georgetown,3081,Williamson County,78628,-97.69885,30.680262,2014,2856,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Zoned']",True
89660045,TX,45417,Georgetown,3081,Williamson County,78633,-97.73854,30.741636,2009,1388,"['Forced air', 'Electric', 'Gas']",True,['Central'],True
89660407,TX,39088,Hutto,3081,Williamson County,78634,-97.56614,30.517694,2008,1280,"['Forced air', 'Propane / Butane']",True,['None'],True
89661216,TX,20436,Shallowater,1891,Lubbock County,79363,-102.03501,33.793537,2006,2240,['Central Air'],True,['Central Air'],True
89661554,TX,53060,Lubbock,1891,Lubbock County,79423,-101.89789,33.49819,2013,3628,['Central Air'],True,['Central Air'],True
89662063,TX,44504,Cedar Park,3081,Williamson County,78613,-97.86166,30.516172,2009,3884,"['Other', 'Gas']",True,['Central'],True
89662485,TX,45417,Georgetown,3081,Williamson County,78628,-97.77482,30.572302,2009,2978,"['Other', 'Gas']",True,['Central'],True
89662937,TX,26857,Round Rock,3081,Williamson County,78665,-97.627266,30.552351,2010,1768,"['Forced air', 'Gas']",True,['Central'],True
89815586,TX,7204,Spring,2983,Montgomery County,77386,-95.3847,30.119019,2008,2258,"['Forced air', 'Gas']",True,['None'],True
89816288,TX,44734,Conroe,2983,Montgomery County,77303,-95.395294,30.378897,,,[],False,[],False
89816589,TX,44734,Conroe,2983,Montgomery County,77384,-95.49809,30.239882,2008,4029,['Other'],True,['Other'],True
89817063,TX,29215,Porter,2983,Montgomery County,77365,-95.26108,30.085415,2005,2988,"['Forced air', 'Other', 'Gas']",True,['Central'],True
89817883,TX,3568,Baytown,2182,Chambers County,77523,-94.84826,29.81746,2008,2154,['Gas'],True,['Central'],True
89818581,TX,7204,Spring,2983,Montgomery County,77386,-95.398346,30.123377,2008,4163,"['Other', 'Electric']",True,['Central'],True
89819400,TX,,Magnolia,2983,Montgomery County,77354,-95.6526,30.208408,2008,4866,"['Other', 'Gas']",True,['Central'],True
89820166,TX,47663,Conroe,2983,Montgomery County,77384,-95.46318,30.186834,2008,3837,"['Other', 'Gas']",True,['Central'],True
89824539,TX,41324,Tyler,725,Smith County,75707,-95.26565,32.284374,2008,1876,['Other'],True,['Central'],True
90084059,TX,47055,Penitas,1776,Hidalgo County,78576,-98.45,26.318693,1990,728,[],False,[],False
90085198,TX,19411,Mission,1776,Hidalgo County,78572,-98.3014,26.169588,2008,2477,['Has Heating (Unspecified Type)'],True,"['Central Air', 'Electric']",True
90087861,TX,47055,Penitas,1776,Hidalgo County,78576,-98.449585,26.320934,1980,160,[],False,[],False
90088693,TX,16699,Alamo,1776,Hidalgo County,78516,-98.10703,26.21039,1987,1917,['Has Heating (Unspecified Type)'],True,"['Central Air', 'Electric']",True
90094792,TX,20335,San Juan,1776,Hidalgo County,78589,-98.14188,26.218891,2008,1114,['Has Heating (Unspecified Type)'],True,"['Central Air', 'Electric']",True
90095256,TX,47082,Pharr,1776,Hidalgo County,78577,-98.17078,26.19545,2008,1400,['Has Heating (Unspecified Type)'],True,"['Central Air', 'Electric']",True
90095696,TX,4521,Edinburg,1776,Hidalgo County,78542,-98.06733,26.37331,1996,768,,,['Window Unit(s)'],True
90096656,TX,4521,Edinburg,1776,Hidalgo County,78541,-98.19731,26.332615,2008,1890,['Has Heating (Unspecified Type)'],True,"['Central Air', 'Electric']",True
90241032,TX,44051,Bastrop,1533,Bastrop County,78602,-97.28812,30.099455,1985,1584,"['Forced air', 'Heat pump', 'Electric']",True,['Central'],True
90243013,TX,6381,Palestine,2124,Anderson County,75803,-95.6533,31.8293,1976,1893,[],False,[],False
90244338,TX,6381,Palestine,2124,Anderson County,75803,-95.67161,31.737753,1963,1659,['Gas'],True,['Central'],True
90245337,TX,6381,Palestine,2124,Anderson County,75801,-95.62384,31.757956,1925,1625,[],False,[],False
90247021,TX,4807,Frankston,2124,Anderson County,75763,-95.50478,32.05825,1992,1363,['Gas'],True,['Central'],True
90253820,TX,8586,Huntington,2125,Angelina County,75949,-94.6023,31.226543,2011,2660,"['Other', 'Electric']",True,['Central'],True
90254084,TX,40610,Rockport,1517,Aransas County,78382,-97.054596,28.067621,1997,1763,['Other'],True,['Central'],True
90255127,TX,40610,Rockport,1517,Aransas County,78382,-97.04706,28.054535,1990,2505,"['Forced air', 'Gas']",True,['Central'],True
90259728,TX,3624,Bellville,844,Austin County,77418,-96.27673,29.933939,1982,2064,[],False,[],False
90262802,TX,53460,Muleshoe,845,Bailey County,79347,-102.74634,34.22913,,2707,['Central Air'],True,['Central Air'],True
90266907,TX,42680,Red Rock,1533,Bastrop County,78662,-97.470726,29.945618,,,,,,
90267840,TX,27042,Seymour,857,Baylor County,76380,-99.26788,33.58702,1935,1496,['Electric'],True,['Central Air'],True
90268841,TX,34373,Tynan,69,Bee County,78391,-97.76027,28.167131,,1674,[],False,[],False
90271587,TX,20782,Texarkana,399,Bowie County,75503,-94.17432,33.509796,1998,3623,[],False,[],False
90273834,TX,21145,Walnut Springs,887,Bosque County,76690,-97.74831,32.06471,1930,1824,['Other'],True,"['None', 'Other']",True
90275865,TX,42412,Hico,887,Bosque County,76457,-97.92495,31.982506,2001,1800,['Central'],True,['Central Air'],True
90277233,TX,37923,Clifton,887,Bosque County,76634,-97.58435,31.776917,1935,1603,[],False,[],False
90278346,TX,36348,Wake Village,399,Bowie County,75501,-94.11307,33.427307,,1535,[],False,[],False
90279865,TX,20782,Texarkana,399,Bowie County,75503,-94.07908,33.481846,1990,4018,[],False,[],False
90280671,TX,29014,New Boston,399,Bowie County,75570,-94.42126,33.43059,2008,2179,[],False,[],False
90282803,TX,50695,Alpine,2152,Brewster County,79830,-103.667336,30.357527,1940,2322,[],False,[],False
90284581,TX,24672,Falfurrias,894,Brooks County,78355,-98.14861,27.22298,,1940,['None'],True,['None'],True
90287025,TX,10585,Brownwood,409,Brown County,76801,-98.975685,31.70742,,1356,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
90287222,TX,10585,Brownwood,409,Brown County,76801,-98.983894,31.709648,,1045,[],False,[],False
90287430,TX,10585,Brownwood,409,Brown County,76801,-98.991646,31.697947,,632,[],False,[],False
90287983,TX,10585,Brownwood,409,Brown County,76801,-98.96407,31.680708,1947,744,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90288514,TX,39677,May,409,Brown County,76857,-99.0137,31.86694,2007,2362,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90292950,TX,39622,Marble Falls,897,Burnet County,78654,-98.27522,30.563456,1996,1008,[],False,[],False
90294824,TX,15031,Burnet,897,Burnet County,78611,-98.16522,30.781223,1999,1812,"['Central', 'Electric', 'Wood Stove']",True,['Central Air'],True
90296473,TX,15031,Burnet,897,Burnet County,78611,-98.21345,30.763208,2005,1570,"['Forced air', 'Electric']",True,['Central'],True
90300719,TX,47608,Seadrift,1578,Calhoun County,77983,-96.722435,28.409573,2004,1064,['Other'],True,[],False
90301424,TX,47608,Seadrift,1578,Calhoun County,77983,-96.70651,28.390326,2005,1981,"['Electric', 'Fireplace(s)']",True,['2 Units'],True
90302381,TX,44657,Clyde,2165,Callahan County,79510,-99.48893,32.39784,1991,1419,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90305942,TX,19832,Panhandle,918,Carson County,79068,-101.38196,35.344433,1922,1480,"['Other', 'Gas']",True,['Central'],True
90306639,TX,14611,White Deer,918,Carson County,79097,-101.17528,35.42775,1950,1091,[],False,[],False
90307360,TX,19832,Panhandle,918,Carson County,79068,-101.393715,35.352245,1960,1998,[],False,[],False
90311709,TX,54246,Rusk,2194,Cherokee County,75785,-95.13893,31.79437,1964,3052,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90314711,TX,55513,Bronte,136,Coke County,76933,-100.288635,31.884338,1978,1464,[],False,[],False
90315491,TX,51481,Coleman,1637,Coleman County,76834,-99.42965,31.83021,,928,['None'],True,['Ceiling Fan(s)'],True
90316384,TX,51481,Coleman,1637,Coleman County,76834,-99.423065,31.804827,,1541,['Central'],True,['Central Air'],True
90317488,TX,51481,Coleman,1637,Coleman County,76834,-99.433495,31.845158,,713,['None'],True,['None'],True
90319300,TX,24467,Eagle Lake,2209,Colorado County,77434,-96.33332,29.583542,,,[],False,[],False
90322298,TX,25605,Lindsay,455,Cooke County,76250,-97.21681,33.63352,2008,1958,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90322665,TX,45382,Gainesville,455,Cooke County,76240,-97.1342,33.632366,1977,964,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90323236,TX,32384,Lake Kiowa,455,Cooke County,76240,-97.00177,33.56198,1969,2707,"['Central', 'Electric']",True,"['Central Air', 'Electric', 'Window Unit(s)']",True
90324190,TX,45382,Gainesville,455,Cooke County,76240,-97.12795,33.6213,1999,1228,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90324771,TX,32384,Lake Kiowa,455,Cooke County,76240,-97.020966,33.58131,,,,,,
90325356,TX,32384,Lake Kiowa,455,Cooke County,76240,-97.01516,33.574062,2008,4855,"['Central', 'Electric', 'Fireplace(s)', 'Propane']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90325712,TX,36783,Valley View,455,Cooke County,76272,-97.16438,33.493523,1968,2178,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90326048,TX,55315,Copperas Cove,1643,Coryell County,76522,-97.91892,31.15871,2007,1671,['Has Heating (Unspecified Type)'],True,['1 Unit'],True
90326161,TX,55315,Copperas Cove,1643,Coryell County,76522,-97.91947,31.155233,2008,1403,"['Central', 'Electric']",True,"['Central Air', 'Electric', '1 Unit', 'Wall/Window Unit(s)']",True
90326213,TX,55315,Copperas Cove,1643,Coryell County,76522,-97.918304,31.15125,2008,3290,['Has Heating (Unspecified Type)'],True,,
90326540,TX,55315,Copperas Cove,1643,Coryell County,76522,-97.9211,31.096977,2007,1646,['Central'],True,"['Central Air', 'Electric']",True
90327157,TX,55315,Copperas Cove,1643,Coryell County,76522,-97.918236,31.195007,2008,1802,"['Central', 'Electric']",True,['1 Unit'],True
90329788,TX,13432,Ralls,963,Crosby County,79357,-101.378395,33.687286,1980,3142,['Central Air'],True,['Central Air'],True
90334258,TX,15143,Hereford,2918,Deaf Smith County,79045,-102.410095,34.823605,,2135,,,,
90336226,TX,35215,Cuero,1661,De Witt County,77954,-97.29228,29.086754,1999,644,['Electric'],True,['1 Unit'],True
90337048,TX,35215,Cuero,1661,De Witt County,77954,-97.28571,29.093002,,1900,"['Central', 'Window Unit']",True,,
90345148,TX,54552,Stephenville,502,Erath County,76401,-98.22935,32.228226,2008,1510,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90345549,TX,47449,Rosebud,509,Falls County,76570,-96.97855,31.079288,1975,1126,[],False,[],False
90348076,TX,46225,Trenton,1011,Fannin County,75490,-96.32109,33.41208,2008,1961,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90349371,TX,27465,Trenton,1011,Fannin County,75490,-96.33989,33.421078,1900,1080,['Gas'],True,"['Ceiling Fan(s)', 'Window Unit(s)']",True
90349661,TX,46225,Leonard,1011,Fannin County,75452,-96.24644,33.39053,1979,1440,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
90349964,TX,37495,Bonham,1011,Fannin County,75418,-96.17582,33.57882,2020,1310,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90350361,TX,37495,Bonham,1011,Fannin County,75418,-96.18712,33.572388,,,,,,
90350579,TX,46225,Leonard,1011,Fannin County,75452,-96.24803,33.38538,2009,1392,"['Central', 'Natural Gas']",True,"['Central Air', 'Roof Turbine(s)']",True
90350920,TX,46225,Leonard,1011,Fannin County,75452,-96.25067,33.382507,,,,,,
90353522,TX,57046,Scroggins,2291,Franklin County,75480,-95.199844,33.05198,2008,2270,"['Central', 'Electric', 'Zoned']",True,"['Central Air', 'Electric', 'Zoned']",True
90356334,TX,47877,Streetman,2701,Freestone County,75859,-96.18112,31.935629,1997,3760,"['Forced air', 'Gas']",True,[],False
90357966,TX,46602,Moore,162,Frio County,78057,-99.007195,29.055492,,2000,['Electric'],True,['Central'],True
90360140,TX,55679,Fredericksburg,2705,Gillespie County,78624,-98.86263,30.276978,2003,4884,['Other'],True,['Central'],True
90363696,TX,55679,Fredericksburg,2705,Gillespie County,78624,-98.89136,30.258747,1992,1339,['Other'],True,['Central'],True
90366988,TX,33314,Pampa,167,Gray County,79065,-100.95091,35.533752,1946,2016,[],False,[],False
90367599,TX,33314,Pampa,167,Gray County,79065,-100.946045,35.539932,1952,672,[],False,[],False
90374984,TX,40363,Plainview,171,Hale County,79072,-101.7902,34.19024,,2538,"['Natural Gas', 'Central']",True,"['Electric', '1']",True
90375325,TX,38846,Hale Center,171,Hale County,79041,-101.84997,34.06577,,1939,['Central Air'],True,['Central Air'],True
90377817,TX,55717,Hico,2324,Hamilton County,76457,-98.01943,31.99458,1983,2148,['Central'],True,"['Central Air', 'Ceiling Fan(s)']",True
90378169,TX,55717,Hico,2324,Hamilton County,76457,-98.01919,31.993134,1975,1890,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90380042,TX,26651,Quanah,2328,Hardeman County,79252,-99.741875,34.2868,1962,1416,[],False,[],False
90381100,TX,11664,Granbury,184,Hood County,76049,-97.8036,32.500946,2006,1938,"['Central', 'Electric', 'Heat Pump']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Heat Pump']",True
90381438,TX,11664,Granbury,184,Hood County,76049,-97.69628,32.47829,2007,1441,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90381613,TX,11664,Granbury,184,Hood County,76048,-97.71167,32.37522,2007,1566,"['Central', 'Fireplace(s)']",True,"['Central Air', 'Electric']",True
90383340,TX,26871,Rule,1766,Haskell County,79547,-99.8885,33.18504,1956,1392,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
90383596,TX,26871,Rule,1766,Haskell County,79547,-99.88825,33.18504,1951,1324,[],False,[],False
90383792,TX,31971,Haskell,1766,Haskell County,79521,-99.735435,33.16269,1950,1556,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
90384737,TX,,Mabank,2721,Henderson County,75156,-96.08068,32.23144,2004,3440,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90385847,TX,49280,Gun Barrel City,2721,Henderson County,75156,-96.11438,32.313354,2008,1894,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90386265,TX,23536,Athens,2721,Henderson County,75751,-95.8505,32.187744,1963,2128,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90386584,TX,238368,Tool,2721,Henderson County,75143,-96.18679,32.29312,2003,2128,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90387002,TX,10579,Brownsboro,2721,Henderson County,75756,-95.58384,32.303883,2001,2156,['Electric'],True,['Central'],True
90388018,TX,15299,Hubbard,180,Hill County,76648,-96.79801,31.840122,1920,1180,['Gas'],True,['Wall/Window Unit(s)'],True
90388303,TX,50744,Aquilla,180,Hill County,76622,-97.218666,31.852179,2002,2128,"['Electric', 'Fireplace(s)']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90388477,TX,15299,Hubbard,180,Hill County,76648,-96.79874,31.843761,1930,2258,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90388709,TX,39128,Itasca,180,Hill County,76055,-97.15022,32.157154,1910,1808,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
90388856,TX,,Hillsboro,180,Hill County,76645,-97.03985,32.02389,1958,2287,"['Central', 'Propane', 'Natural Gas']",True,"['Central Air', 'Electric']",True
90389508,TX,36230,Whitney,180,Hill County,76692,-97.322136,31.953426,2022,1452,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90389796,TX,15299,Hubbard,180,Hill County,76648,-96.790054,31.853283,1955,1122,['None'],True,['None'],True
90390064,TX,36230,Whitney,180,Hill County,76692,-97.393745,32.034687,2007,2498,"['Central', 'Propane', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90391071,TX,7319,Sundown,1778,Hockley County,79372,-102.48431,33.454384,,1299,['Central Air'],True,['Central Air'],True
90392815,TX,11664,Granbury,184,Hood County,76048,-97.757645,32.40593,2006,2364,"['Central', 'Electric', 'Propane']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90393055,TX,11664,Granbury,184,Hood County,76049,-97.772934,32.490322,2005,2572,"['Central', 'Electric', 'Fireplace(s)']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Wall/Window Unit(s)']",True
90393271,TX,11664,Granbury,184,Hood County,76049,-97.74567,32.469467,2008,2262,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90393493,TX,11664,Granbury,184,Hood County,76049,-97.79913,32.48737,2008,2459,['Natural Gas'],True,"['Central Air', 'Electric']",True
90393520,TX,11664,Granbury,184,Hood County,76049,-97.67214,32.363953,2008,2206,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
90401491,TX,51222,Caddo Mills,185,Hunt County,75135,-96.28714,33.056446,2005,1605,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
90401584,TX,20262,Royse City,185,Hunt County,75189,-96.29396,32.873543,2000,2860,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90402729,TX,51222,Caddo Mills,185,Hunt County,75135,-96.22473,33.016617,2007,1232,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90402962,TX,20262,Royse City,185,Hunt County,75189,-96.23217,32.95905,2006,3428,"['Central', 'Electric', 'Heat Pump']",True,"['Central Air', 'Electric']",True
90403195,TX,6666,Quinlan,185,Hunt County,75474,-96.12934,32.91426,1983,1300,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Gas']",True
90403725,TX,,Farmersville,185,Hunt County,75442,-96.28975,33.220657,1985,1192,['Propane'],True,"['Ceiling Fan(s)', 'Window Unit(s)']",True
90404015,TX,20262,Royse City,185,Hunt County,75189,-96.253586,32.930676,2004,3206,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90404307,TX,34254,Terrell,185,Hunt County,75160,-96.256615,32.874866,2006,2196,"['Electric', 'Fireplace(s)']",True,['Electric'],True
90404621,TX,51222,Caddo Mills,185,Hunt County,75135,-96.22474,33.04385,,,,,,
90404854,TX,20262,Royse City,185,Hunt County,75189,-96.2951,32.969685,2007,1815,"['Central', 'Electric', 'Heat Pump']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Heat Pump']",True
90405469,TX,34254,Terrell,185,Hunt County,75160,-96.27346,32.87102,2005,2226,"['Electric', 'Fireplace(s)']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
90409188,TX,51088,Borger,2941,Hutchinson County,79007,-101.39314,35.677593,,642,[],False,[],False
90410082,TX,18209,Fritch,2941,Hutchinson County,79036,-101.59754,35.6385,1970,1260,"['Forced air', 'Gas']",True,['Central'],True
90411027,TX,15779,Mertzon,569,Irion County,76941,-100.80599,31.237299,2003,5955,[],False,[],False
90417631,TX,32212,Jasper,1121,Jasper County,75951,-94.0024,30.915855,1957,1829,"['Other', 'Electric']",True,['Central'],True
90419517,TX,8440,Kirbyville,1121,Jasper County,75956,-93.91073,30.615444,1998,1456,['Other'],True,['Central'],True
90420100,TX,32212,Jasper,1121,Jasper County,75951,-94.04905,30.888168,,1646,['Electric'],True,['Electric'],True
90425209,TX,33253,Orange Grove,2759,Jim Wells County,78372,-97.94289,27.960812,1996,1107,[],False,[],False
90430397,TX,12186,Kerrville,205,Kerr County,78028,-99.21587,29.95735,1985,1386,['Other'],True,['Central'],True
90434502,TX,12186,Kerrville,205,Kerr County,78028,-99.14937,30.068075,1999,4284,['Other'],True,['Central'],True
